Domain_Age,sld,oc_8,Emails,hex_32,Domain_Name,puny_coded,Page_Rank,Alexa_Rank,3gram,distance_from_bad_words,Country,hex_8,oc_32,len,typos,Registrar,dec_8,2gram,State,1gram,obfuscate_at_sign,entropy,numeric_percentage,Registrant_Name,subdomain,char_distribution,shortened,longest_word,Name_Server_Count,dec_32,Creation_Date_Time,Organization,tld,
"150 days, 16:36:42.615073",homehelpoffice,0,"['abuse@namesilo.com', 'pw-eecb790cbe7c7f9080cab90373485582@privacyguardian.org']",0,"['HOMEHELPOFFICE.COM', 'homehelpoffice.com']",0,,-1,"['hom', 'ome', 'meh', 'ehe', 'hel', 'elp', 'lpo', 'pof', 'off', 'ffi', 'fic', 'ice']","{'home': 5.113636363636363, 'office': 6.128787878787879, 'help': 5.392045454545454}",US,0,0,15,"[('office.com', 90), ('facebook.com', 86)]","NameSilo, LLC",0,"['ho', 'om', 'me', 'eh', 'he', 'el', 'lp', 'po', 'of', 'ff', 'fi', 'ic', 'ce']",AZ,"['h', 'o', 'm', 'e', 'h', 'e', 'l', 'p', 'o', 'f', 'f', 'i', 'c', 'e']",0,2.9294387224,0,,0,"defaultdict(<class 'int'>, {'p': 1, 'h': 2, 'i': 1, 'o': 2, 'e': 3, 'm': 1, 'f': 2, 'c': 1, 'l': 1})",-1,office,3,0,2019-05-28 20:06:24,See PrivacyGuardian.org,com,
"150 days, 16:36:57.707779",homehelpoffice,0,"['abuse@namesilo.com', 'pw-eecb790cbe7c7f9080cab90373485582@privacyguardian.org']",0,"['HOMEHELPOFFICE.COM', 'homehelpoffice.com']",0,,-1,"['hom', 'ome', 'meh', 'ehe', 'hel', 'elp', 'lpo', 'pof', 'off', 'ffi', 'fic', 'ice']","{'home': 5.113636363636363, 'office': 6.128787878787879, 'help': 5.392045454545454}",US,0,0,18,"[('office.com', 90), ('facebook.com', 86)]","NameSilo, LLC",0,"['ho', 'om', 'me', 'eh', 'he', 'el', 'lp', 'po', 'of', 'ff', 'fi', 'ic', 'ce']",AZ,"['h', 'o', 'm', 'e', 'h', 'e', 'l', 'p', 'o', 'f', 'f', 'i', 'c', 'e']",0,3.0766083345,0,,1,"defaultdict(<class 'int'>, {'h': 2, 'p': 1, 'w': 3, 'i': 1, 'o': 2, 'e': 3, 'm': 1, 'f': 2, 'c': 1, 'l': 1})",-1,office,3,0,2019-05-28 20:06:24,See PrivacyGuardian.org,com,
"150 days, 16:37:12.857042",homehelpoffice,0,"['abuse@namesilo.com', 'pw-eecb790cbe7c7f9080cab90373485582@privacyguardian.org']",0,"['HOMEHELPOFFICE.COM', 'homehelpoffice.com']",0,,-1,"['hom', 'ome', 'meh', 'ehe', 'hel', 'elp', 'lpo', 'pof', 'off', 'ffi', 'fic', 'ice']","{'home': 5.113636363636363, 'office': 6.128787878787879, 'help': 5.392045454545454}",US,0,0,18,"[('office.com', 90), ('facebook.com', 86)]","NameSilo, LLC",0,"['ho', 'om', 'me', 'eh', 'he', 'el', 'lp', 'po', 'of', 'ff', 'fi', 'ic', 'ce']",AZ,"['h', 'o', 'm', 'e', 'h', 'e', 'l', 'p', 'o', 'f', 'f', 'i', 'c', 'e']",0,3.0766083345,0,,1,"defaultdict(<class 'int'>, {'h': 2, 'p': 1, 'w': 3, 'i': 1, 'o': 2, 'e': 3, 'm': 1, 'f': 2, 'c': 1, 'l': 1})",-1,office,3,0,2019-05-28 20:06:24,See PrivacyGuardian.org,com,
"8076 days, 8:43:52.100348",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8076 days, 8:44:05.200979",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8076 days, 8:44:18.311363",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8076 days, 8:44:31.443286",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"402 days, 16:50:23.537545",homelandsecuritygov,0,"['abuse-contact@publicdomainregistry.com', 'gdpr-masking@gdpr-masked.com']",0,HOMELANDSECURITYGOV.COM,0,,-1,"['hom', 'ome', 'mel', 'ela', 'lan', 'and', 'nds', 'dse', 'sec', 'ecu', 'cur', 'uri', 'rit', 'ity', 'tyg', 'ygo', 'gov']","{'gov': 5.297348484848484, 'homeland': 7.117424242424242, 'security': 7.195075757575758}",GDPR Masked,0,0,20,"[('facebook.com', 86), ('twitter.com', 86)]",PDR Ltd. d/b/a PublicDomainRegistry.com,0,"['ho', 'om', 'me', 'el', 'la', 'an', 'nd', 'ds', 'se', 'ec', 'cu', 'ur', 'ri', 'it', 'ty', 'yg', 'go', 'ov']",GDPR Masked,"['h', 'o', 'm', 'e', 'l', 'a', 'n', 'd', 's', 'e', 'c', 'u', 'r', 'i', 't', 'y', 'g', 'o', 'v']",0,3.9058316901,0,,0,"defaultdict(<class 'int'>, {'o': 2, 'h': 1, 'm': 1, 'd': 1, 'i': 1, 'u': 1, 's': 1, 'l': 1, 'a': 1, 'n': 1, 'e': 2, 'v': 1, 't': 1, 'g': 1, 'c': 1, 'y': 1, 'r': 1})",-1,security,4,0,2018-09-18 19:54:21,GDPR Masked,com,
"144 days, 16:41:20.504228",hotpharmprogram,0,,0,HOTPHARMPROGRAM.RU,0,,-1,"['hot', 'otp', 'tph', 'pha', 'har', 'arm', 'rmp', 'mpr', 'pro', 'rog', 'ogr', 'gra', 'ram']","{'arm': 5.202651515151516, 'program': 6.6231060606060606, 'ph': 5.450757575757576, 'hot': 5.098484848484849}",,0,0,16,"[('yandex.ru', 86), ('mail.ru', 86)]",R01-RU,0,"['ho', 'ot', 'tp', 'ph', 'ha', 'ar', 'rm', 'mp', 'pr', 'ro', 'og', 'gr', 'ra', 'am']",,"['h', 'o', 't', 'p', 'h', 'a', 'r', 'm', 'p', 'r', 'o', 'g', 'r', 'a', 'm']",0,2.8278195311,0,,0,"defaultdict(<class 'int'>, {'a': 2, 'p': 2, 'o': 2, 'h': 2, 't': 1, 'g': 1, 'm': 2, 'r': 3})",-1,program,2,0,2019-06-03 20:07:17,,ru,
0,hsbaupdata,0,,0,,0,,-1,"['hsb', 'sba', 'bau', 'aup', 'upd', 'pda', 'dat', 'ata']","{'a': 5.365530303030303, 'up': 5.446969696969697, 'data': 5.261363636363637, 'hsb': 5.456439393939394}",,0,0,11,"[('a8.net', 50), ('t.co', 45)]",,0,"['hs', 'sb', 'ba', 'au', 'up', 'pd', 'da', 'at', 'ta']",,"['h', 's', 'b', 'a', 'u', 'p', 'd', 'a', 't', 'a']",0,2.7126753349,0,,0,"defaultdict(<class 'int'>, {'a': 3, 'p': 1, 'b': 1, 'h': 1, 't': 1, 'd': 1, 'u': 1, 's': 1})",-1,data,0,0,,,tk,
"160 days, 0:18:19.805100",hwwggw5sshhh6t3v,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['HWWGGW5SSHHH6T3V.COM', 'hwwggw5sshhh6t3v.com']",0,,-1,"['hww', 'wwg', 'wgg', 'ggw', 'gw5', 'w5s', '5ss', 'ssh', 'shh', 'hhh', 'hh6', 'h6t', '6t3', 't3v']","{'3': 5.744318181818182, 'w': 5.674242424242424, '6': 5.744318181818182, 't': 5.424242424242424, 'h': 5.570075757575758, 'v': 5.698863636363637, 'g': 5.524621212121212, 's': 5.431818181818182, '5': 5.742424242424242}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['hw', 'ww', 'wg', 'gg', 'gw', 'w5', '5s', 'ss', 'sh', 'hh', 'hh', 'h6', '6t', 't3', '3v']",Tokyo,"['h', 'w', 'w', 'g', 'g', 'w', '5', 's', 's', 'h', 'h', 'h', '6', 't', '3', 'v']",0,2.8614422328,13.6363636364,,0,"defaultdict(<class 'int'>, {'3': 1, 'w': 3, '6': 1, 't': 1, 'h': 4, 'v': 1, 'g': 2, 's': 2, '5': 1})",-1,v,6,0,2019-05-19 12:31:01,Whois Privacy Protection Service by onamae.com,com,
"160 days, 0:18:22.361893",i7iusrqh3y7accgn,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['I7IUSRQH3Y7ACCGN.COM', 'i7iusrqh3y7accgn.com']",0,,-1,"['i7i', '7iu', 'ius', 'usr', 'srq', 'rqh', 'qh3', 'h3y', '3y7', 'y7a', '7ac', 'acc', 'ccg', 'cgn']","{'h': 5.570075757575758, 'n': 5.428030303030303, 'u': 5.547348484848484, 's': 5.431818181818182, 'r': 5.433712121212121, 'a': 5.365530303030303, '3': 5.744318181818182, 'i': 5.392045454545454, 'g': 5.524621212121212, 'c': 5.537878787878788, 'y': 5.632575757575758, 'q': 5.734848484848484, '7': 5.744318181818182}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['i7', '7i', 'iu', 'us', 'sr', 'rq', 'qh', 'h3', '3y', 'y7', '7a', 'ac', 'cc', 'cg', 'gn']",Tokyo,"['i', '7', 'i', 'u', 's', 'r', 'q', 'h', '3', 'y', '7', 'a', 'c', 'c', 'g', 'n']",0,3.4940826741,13.6363636364,,0,"defaultdict(<class 'int'>, {'h': 1, 'n': 1, 'u': 1, 's': 1, 'q': 1, 'a': 1, '3': 1, 'i': 2, 'g': 1, 'c': 2, 'y': 1, 'r': 1, '7': 2})",-1,n,6,0,2019-05-19 12:31:00,Whois Privacy Protection Service by onamae.com,com,
"160 days, 0:18:27.746409",iepabhn236hbbddk,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['IEPABHN236HBBDDK.COM', 'iepabhn236hbbddk.com']",0,,-1,"['iep', 'epa', 'pab', 'abh', 'bhn', 'hn2', 'n23', '236', '36h', '6hb', 'hbb', 'bbd', 'bdd', 'ddk']","{'k': 5.6268939393939394, '3': 5.744318181818182, '6': 5.744318181818182, 'b': 5.551136363636363, 'h': 5.570075757575758, 'ab': 5.325757575757576, 'd': 5.579545454545454, 'i': 5.392045454545454, 'ep': 5.350378787878788, '2': 5.740530303030303, 'hn': 5.318181818181818}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['ie', 'ep', 'pa', 'ab', 'bh', 'hn', 'n2', '23', '36', '6h', 'hb', 'bb', 'bd', 'dd', 'dk']",Tokyo,"['i', 'e', 'p', 'a', 'b', 'h', 'n', '2', '3', '6', 'h', 'b', 'b', 'd', 'd', 'k']",0,3.3320304681,13.6363636364,,0,"defaultdict(<class 'int'>, {'n': 1, 'k': 1, '6': 1, 'e': 1, 'h': 2, '3': 1, 'd': 2, 'a': 1, 'p': 1, 'i': 1, '2': 1, 'b': 3})",-1,hn,6,0,2019-05-19 12:30:56,Whois Privacy Protection Service by onamae.com,com,
"136 days, 0:14:48.054416",informtrans,0,"['abuse@namesilo.com', 'pw-172ce0b3dc7b327d89b660bf2c3e0cb8@privacyguardian.org']",0,"['INFORMTRANS.COM', 'informtrans.com']",0,,-1,"['inf', 'nfo', 'for', 'orm', 'rmt', 'mtr', 'tra', 'ran', 'ans']","{'form': 5.323863636363637, 'trans': 5.4375, 'in': 5.136363636363637}",US,0,0,12,"[('google.com', 86), ('apple.com', 86)]","NameSilo, LLC",0,"['in', 'nf', 'fo', 'or', 'rm', 'mt', 'tr', 'ra', 'an', 'ns']",AZ,"['i', 'n', 'f', 'o', 'r', 'm', 't', 'r', 'a', 'n', 's']",0,2.9528822923,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'o': 1, 'i': 1, 'm': 1, 'n': 2, 'f': 1, 't': 1, 'r': 2, 's': 1})",-1,trans,3,0,2019-06-12 12:34:37,See PrivacyGuardian.org,com,
"136 days, 0:14:53.488065",informtrans,0,"['abuse@namesilo.com', 'pw-172ce0b3dc7b327d89b660bf2c3e0cb8@privacyguardian.org']",0,"['INFORMTRANS.COM', 'informtrans.com']",0,,-1,"['inf', 'nfo', 'for', 'orm', 'rmt', 'mtr', 'tra', 'ran', 'ans']","{'form': 5.323863636363637, 'trans': 5.4375, 'in': 5.136363636363637}",US,0,0,15,"[('google.com', 86), ('apple.com', 86)]","NameSilo, LLC",0,"['in', 'nf', 'fo', 'or', 'rm', 'mt', 'tr', 'ra', 'an', 'ns']",AZ,"['i', 'n', 'f', 'o', 'r', 'm', 't', 'r', 'a', 'n', 's']",0,3.0627720558,0,,1,"defaultdict(<class 'int'>, {'a': 1, 'w': 3, 'o': 1, 'i': 1, 'm': 1, 'n': 2, 'f': 1, 't': 1, 'r': 2, 's': 1})",-1,trans,3,0,2019-06-12 12:34:37,See PrivacyGuardian.org,com,
"136 days, 0:14:58.887014",informtrans,0,"['abuse@namesilo.com', 'pw-172ce0b3dc7b327d89b660bf2c3e0cb8@privacyguardian.org']",0,"['INFORMTRANS.COM', 'informtrans.com']",0,,-1,"['inf', 'nfo', 'for', 'orm', 'rmt', 'mtr', 'tra', 'ran', 'ans']","{'form': 5.323863636363637, 'trans': 5.4375, 'in': 5.136363636363637}",US,0,0,15,"[('google.com', 86), ('apple.com', 86)]","NameSilo, LLC",0,"['in', 'nf', 'fo', 'or', 'rm', 'mt', 'tr', 'ra', 'an', 'ns']",AZ,"['i', 'n', 'f', 'o', 'r', 'm', 't', 'r', 'a', 'n', 's']",0,3.0627720558,0,,1,"defaultdict(<class 'int'>, {'a': 1, 'w': 3, 'o': 1, 'i': 1, 'm': 1, 'n': 2, 'f': 1, 't': 1, 'r': 2, 's': 1})",-1,trans,3,0,2019-06-12 12:34:37,See PrivacyGuardian.org,com,
"8076 days, 8:49:41.410548",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8076 days, 8:49:54.530195",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8076 days, 8:50:07.641169",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8076 days, 8:50:20.787724",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"160 days, 0:19:14.109333",jncdrinqnjqvnb2a,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['JNCDRINQNJQVNB2A.COM', 'jncdrinqnjqvnb2a.com']",0,,-1,"['jnc', 'ncd', 'cdr', 'dri', 'rin', 'inq', 'nqn', 'qnj', 'njq', 'jqv', 'qvn', 'vnb', 'nb2', 'b2a']","{'a': 5.365530303030303, 'qv': 5.714015151515151, 'in': 5.136363636363637, 'cdr': 5.34280303030303, '2': 5.740530303030303, 'jn': 5.424242424242424, 'nb': 5.40530303030303, 'q': 5.734848484848484, 'nj': 5.475378787878788}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['jn', 'nc', 'cd', 'dr', 'ri', 'in', 'nq', 'qn', 'nj', 'jq', 'qv', 'vn', 'nb', 'b2', '2a']",Tokyo,"['j', 'n', 'c', 'd', 'r', 'i', 'n', 'q', 'n', 'j', 'q', 'v', 'n', 'b', '2', 'a']",0,3.1411414976,4.5454545455,,0,"defaultdict(<class 'int'>, {'2': 1, 'd': 1, 'v': 1, 'i': 1, 'n': 4, 'j': 2, 'a': 1, 'c': 1, 'r': 1, 'b': 1, 'q': 2})",-1,cdr,6,0,2019-05-19 12:31:20,Whois Privacy Protection Service by onamae.com,com,
"136 days, 20:05:27.643465",joicemoyra,0,,0,JOICEMOYRA.RU,0,,-1,"['joi', 'oic', 'ice', 'cem', 'emo', 'moy', 'oyr', 'yra']","{'ra': 5.193181818181818, 'moy': 5.240530303030303, 'joice': 5.392045454545454}",,0,0,11,"[('mail.ru', 86), ('ok.ru', 86)]",R01-RU,0,"['jo', 'oi', 'ic', 'ce', 'em', 'mo', 'oy', 'yr', 'ra']",,"['j', 'o', 'i', 'c', 'e', 'm', 'o', 'y', 'r', 'a']",0,2.9631196533,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'o': 2, 'e': 1, 'm': 1, 'j': 1, 'i': 1, 'c': 1, 'y': 1, 'r': 1})",-1,joice,2,0,2019-06-11 16:45:08,,ru,
"731 days, 17:35:15.322970",jpcotton,0,"['abuse-contact@publicdomainregistry.com', 'agrawalankurdirector@gmail.com']",0,JPCOTTON.COM,0,,-1,"['jpc', 'pco', 'cot', 'ott', 'tto', 'ton']","{'cotton': 5.922348484848484, 'jp': 5.59469696969697}",TR,0,0,9,"[('qq.com', 86), ('vk.com', 86)]",PDR Ltd. d/b/a PublicDomainRegistry.com,0,"['jp', 'pc', 'co', 'ot', 'tt', 'to', 'on']",&#304,stanbul,"['j', 'p', 'c', 'o', 't', 't', 'o', 'n']",0,2.3732666679,0,,0,"defaultdict(<class 'int'>, {'p': 1, 'o': 2, 't': 2, 'n': 1, 'j': 1, 'c': 1})",-1,cotton,4,0,2017-10-24 19:15:25,,com
"136 days, 6:31:19.218204",jpssale,0,abuse@35.cn,0,"['JPSSALE.COM', 'jpssale.com']",0,,-1,"['jps', 'pss', 'ssa', 'sal', 'ale']","{'jps': 5.456439393939394, 'sale': 4.996212121212121}",,0,0,8,"[('qq.com', 86), ('vk.com', 86)]","35 Technology Co., Ltd.",0,"['jp', 'ps', 'ss', 'sa', 'al', 'le']",,"['j', 'p', 's', 's', 'a', 'l', 'e']",0,2.375,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'p': 1, 'e': 1, 'j': 1, 's': 2, 'l': 1})",-1,sale,4,0,2019-06-12 06:19:36,,com,
0,com,0,,0,juridico-notas901901.com.de,0,,-1,['com'],{'com': 5.204545454545454},,0,0,24,"[('facebook.com', 86), ('twitter.com', 86)]",,0,"['co', 'om']",,"['c', 'o', 'm']",0,3.7791354173,20.6896551724,,1,"defaultdict(<class 'int'>, {'m': 1, '9': 2, 'o': 3, '0': 2, 't': 1, 'n': 1, 'j': 1, 'u': 1, 's': 1, '1': 2, 'a': 1, 'd': 1, 'i': 2, '-': 1, 'c': 2, 'r': 1})",-1,com,0,0,,,de,
"2045 days, 23:51:41.003542",gen,0,xyz_abuse@gen.xyz,0,GEN.XYZ,0,,31102,['gen'],{'gen': 5.143939393939394},US,0,0,7,"[('g.co', 45), ('ny.gov', 44)]","XYZ.com, LLC",0,"['ge', 'en']",CA,"['g', 'e', 'n']",0,2.4063042189,0,,1,"defaultdict(<class 'int'>, {'a': 1, 'n': 1, 'e': 1, 'd': 1, 'g': 1, 'c': 1})",-1,gen,2,0,2014-03-20 12:59:18,Generation.XYZ LLC,xyz,
"2045 days, 23:51:42.603731",gen,0,xyz_abuse@gen.xyz,0,GEN.XYZ,0,,31102,['gen'],{'gen': 5.143939393939394},US,0,0,7,"[('g.co', 45), ('ny.gov', 44)]","XYZ.com, LLC",0,"['ge', 'en']",CA,"['g', 'e', 'n']",0,2.4063042189,0,,1,"defaultdict(<class 'int'>, {'a': 1, 'n': 1, 'e': 1, 'd': 1, 'g': 1, 'c': 1})",-1,gen,2,0,2014-03-20 12:59:18,Generation.XYZ LLC,xyz,
0,koitera,0,,0,,0,,-1,"['koi', 'oit', 'ite', 'ter', 'era']","{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}",,0,0,8,"[('geocities.jp', 64), ('nhk.or.jp', 63)]",,0,"['ko', 'oi', 'it', 'te', 'er', 'ra']",,"['k', 'o', 'i', 't', 'e', 'r', 'a']",0,2.625,0,,0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",-1,era,0,0,,,jp,
"137 days, 0:19:15.338337",koitera,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['KOITERA.NET', 'koitera.net']",0,,-1,"['koi', 'oit', 'ite', 'ter', 'era']","{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}",JP,0,0,8,"[('php.net', 86), ('a8.net', 86)]","GMO INTERNET, INC.",0,"['ko', 'oi', 'it', 'te', 'er', 'ra']",Tokyo,"['k', 'o', 'i', 't', 'e', 'r', 'a']",0,2.625,0,,0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",-1,era,8,0,2019-06-11 12:31:48,Whois Privacy Protection Service by onamae.com,net,
"1283 days, 8:07:33.615078",koitera,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['KOITERA.COM', 'koitera.com']",0,,7120055,"['koi', 'oit', 'ite', 'ter', 'era']","{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}",JP,0,0,8,"[('qq.com', 86), ('vk.com', 86)]","GMO INTERNET, INC.",0,"['ko', 'oi', 'it', 'te', 'er', 'ra']",Tokyo,"['k', 'o', 'i', 't', 'e', 'r', 'a']",0,2.625,0,,0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",-1,era,8,0,2016-04-21 04:43:31,Whois Privacy Protection Service by onamae.com,com,
"1283 days, 8:07:34.956600",koitera,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['KOITERA.COM', 'koitera.com']",0,,7120055,"['koi', 'oit', 'ite', 'ter', 'era']","{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}",JP,0,0,10,"[('qq.com', 86), ('vk.com', 86)]","GMO INTERNET, INC.",0,"['ko', 'oi', 'it', 'te', 'er', 'ra']",Tokyo,"['k', 'o', 'i', 't', 'e', 'r', 'a']",0,2.9897352854,0,,1,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",-1,era,8,0,2016-04-21 04:43:31,Whois Privacy Protection Service by onamae.com,com,
"152 days, 19:28:39.237723",kontakt-db,0,"['abuse@namesilo.com', 'pw-c5fec595bc0536feba461145a8bb2c0a@privacyguardian.org']",0,"['KONTAKT-DB.NET', 'kontakt-db.net']",0,,-1,"['kon', 'ont', 'nta', 'tak', 'akt', 'kt-', 't-d', '-db']","{'-': 5.742424242424242, 'kon': 5.130681818181818, 'b': 5.551136363636363, 'd': 5.579545454545454, 'kt': 5.403409090909091, 'ta': 5.1893939393939394}",US,0,0,11,"[('php.net', 86), ('a8.net', 86)]","NameSilo, LLC",0,"['ko', 'on', 'nt', 'ta', 'ak', 'kt', 't-', '-d', 'db']",AZ,"['k', 'o', 'n', 't', 'a', 'k', 't', '-', 'd', 'b']",0,2.7813014715,0,,0,"defaultdict(<class 'int'>, {'k': 2, 'a': 1, 'd': 1, 'o': 1, 't': 2, 'n': 1, '-': 1, 'b': 1})",-1,kon,4,0,2019-05-26 17:22:28,See PrivacyGuardian.org,net,
"152 days, 19:28:40.417097",kontakt-db,0,"['abuse@namesilo.com', 'pw-c5fec595bc0536feba461145a8bb2c0a@privacyguardian.org']",0,"['KONTAKT-DB.NET', 'kontakt-db.net']",0,,-1,"['kon', 'ont', 'nta', 'tak', 'akt', 'kt-', 't-d', '-db']","{'-': 5.742424242424242, 'kon': 5.130681818181818, 'b': 5.551136363636363, 'd': 5.579545454545454, 'kt': 5.403409090909091, 'ta': 5.1893939393939394}",US,0,0,11,"[('php.net', 86), ('a8.net', 86)]","NameSilo, LLC",0,"['ko', 'on', 'nt', 'ta', 'ak', 'kt', 't-', '-d', 'db']",AZ,"['k', 'o', 'n', 't', 'a', 'k', 't', '-', 'd', 'b']",0,2.7813014715,0,,0,"defaultdict(<class 'int'>, {'k': 2, 'a': 1, 'd': 1, 'o': 1, 't': 2, 'n': 1, '-': 1, 'b': 1})",-1,kon,4,0,2019-05-26 17:22:28,See PrivacyGuardian.org,net,
